Subj,Form,Item,Phase,Block,Word,Target,Person,Answer,Accuracy,Repeat,ParGroup,Age,Months,SSIQ,Gender,Grade
42,C,19,4,1,khaw,B,3,B,1,0,TD,9.083333333,109,155.7852473,M,4
42,C,20,4,1,khun,C,2,G,0,0,TD,9.083333333,109,155.7852473,M,4
42,C,21,4,1,kha:,E,1,B,0,0,TD,9.083333333,109,155.7852473,M,4
42,C,22,4,2,khun,C,2,B,0,0,TD,9.083333333,109,155.7852473,M,4
42,C,23,4,2,kha:,E,1,E,1,0,TD,9.083333333,109,155.7852473,M,4
42,C,24,4,2,khaw,B,3,G,0,0,TD,9.083333333,109,155.7852473,M,4
43,B,1,1,1,phi:,E,1,E,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,2,1,1,phom,C,2,C,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,3,1,1,th7:,G,3,G,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,4,1,2,phom,C,2,C,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,5,1,2,th7:,G,3,G,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,6,1,2,phi:,E,1,E,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,7,2,1,khun,C,2,C,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,8,2,1,kha:,E,1,E,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,9,2,1,khaw,B,3,B,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,10,2,2,kha:,E,1,E,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,11,2,2,khaw,B,3,B,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,12,2,2,khun,C,2,C,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,13,3,1,phi:,E,1,E,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,14,3,1,kha:,E,1,E,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,15,3,1,th7:,G,3,G,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,16,3,2,kha:,E,1,E,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,17,3,2,th7:,G,3,G,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,18,3,2,phi:,E,1,E,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,19,4,1,phom,C,2,C,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,20,4,1,khun,C,2,C,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,21,4,1,khaw,B,3,B,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,22,4,2,khun,C,2,C,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,23,4,2,khaw,B,3,B,1,0,TD,10.41666667,125,114.3124788,M,5
43,B,24,4,2,phom,C,2,C,1,0,TD,10.41666667,125,114.3124788,M,5
44,C,1,1,1,th7:,G,3,G,1,0,TD,10.25,123,102.6456125,M,5
44,C,2,1,1,phi:,E,1,E,1,0,TD,10.25,123,102.6456125,M,5
44,C,3,1,1,kha:,E,1,C,0,1,TD,10.25,123,102.6456125,M,5
44,C,4,1,2,phi:,E,1,E,1,0,TD,10.25,123,102.6456125,M,5
44,C,5,1,2,kha:,E,1,C,0,0,TD,10.25,123,102.6456125,M,5
44,C,6,1,2,th7:,G,3,G,1,0,TD,10.25,123,102.6456125,M,5
44,C,7,2,1,th7:,G,3,G,1,0,TD,10.25,123,102.6456125,M,5
44,C,8,2,1,phi:,E,1,E,1,0,TD,10.25,123,102.6456125,M,5
44,C,9,2,1,phom,C,2,C,1,0,TD,10.25,123,102.6456125,M,5
44,C,10,2,2,phi:,E,1,E,1,0,TD,10.25,123,102.6456125,M,5
44,C,11,2,2,phom,C,2,C,1,0,TD,10.25,123,102.6456125,M,5
44,C,12,2,2,th7:,G,3,G,1,0,TD,10.25,123,102.6456125,M,5
44,C,13,3,1,khaw,B,3,E,0,1,TD,10.25,123,102.6456125,M,5
44,C,14,3,1,phom,C,2,C,1,0,TD,10.25,123,102.6456125,M,5
44,C,15,3,1,khun,C,2,B,0,0,TD,10.25,123,102.6456125,M,5
44,C,16,3,2,phom,C,2,C,1,0,TD,10.25,123,102.6456125,M,5
44,C,17,3,2,khun,C,2,B,0,0,TD,10.25,123,102.6456125,M,5
44,C,18,3,2,khaw,B,3,G,0,0,TD,10.25,123,102.6456125,M,5
44,C,19,4,1,khaw,B,3,G,0,0,TD,10.25,123,102.6456125,M,5
44,C,20,4,1,khun,C,2,B,0,0,TD,10.25,123,102.6456125,M,5
44,C,21,4,1,kha:,E,1,C,0,0,TD,10.25,123,102.6456125,M,5
44,C,22,4,2,khun,C,2,B,0,0,TD,10.25,123,102.6456125,M,5
44,C,23,4,2,kha:,E,1,C,0,0,TD,10.25,123,102.6456125,M,5
44,C,24,4,2,khaw,B,3,G,0,0,TD,10.25,123,102.6456125,M,5
45,A,1,1,1,kha:,E,1,C,0,1,TD,9.916666667,119,87.3756815,M,5
45,A,2,1,1,khaw,B,3,E,0,0,TD,9.916666667,119,87.3756815,M,5
45,A,3,1,1,khun,C,2,C,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,4,1,2,khaw,B,3,B,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,5,1,2,khun,C,2,C,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,6,1,2,kha:,E,1,E,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,7,2,1,khun,C,2,C,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,8,2,1,khaw,B,3,B,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,9,2,1,phom,C,2,C,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,10,2,2,khaw,B,3,B,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,11,2,2,phom,C,2,C,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,12,2,2,khun,C,2,C,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,13,3,1,phom,C,2,C,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,14,3,1,th7:,G,3,G,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,15,3,1,phi:,E,1,E,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,16,3,2,th7:,G,3,G,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,17,3,2,phi:,E,1,E,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,18,3,2,phom,C,2,C,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,19,4,1,kha:,E,1,C,0,0,TD,9.916666667,119,87.3756815,M,5
45,A,20,4,1,th7:,G,3,G,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,21,4,1,phi:,E,1,E,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,22,4,2,th7:,G,3,G,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,23,4,2,phi:,E,1,E,1,0,TD,9.916666667,119,87.3756815,M,5
45,A,24,4,2,kha:,E,1,C,0,0,TD,9.916666667,119,87.3756815,M,5
46,B,1,1,1,phi:,E,1,E,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,2,1,1,phom,C,2,C,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,3,1,1,th7:,G,3,G,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,4,1,2,phom,C,2,C,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,5,1,2,th7:,G,3,G,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,6,1,2,phi:,E,1,E,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,7,2,1,khun,C,2,B,0,0,TD,10.58333333,127,122.1368654,M,5
46,B,8,2,1,kha:,E,1,B,0,1,TD,10.58333333,127,122.1368654,M,5
46,B,9,2,1,khaw,B,3,G,0,0,TD,10.58333333,127,122.1368654,M,5
46,B,10,2,2,kha:,E,1,C,0,0,TD,10.58333333,127,122.1368654,M,5
46,B,11,2,2,khaw,B,3,G,0,0,TD,10.58333333,127,122.1368654,M,5
46,B,12,2,2,khun,C,2,C,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,13,3,1,phi:,E,1,E,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,14,3,1,kha:,E,1,B,0,0,TD,10.58333333,127,122.1368654,M,5
46,B,15,3,1,th7:,G,3,G,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,16,3,2,kha:,E,1,C,0,0,TD,10.58333333,127,122.1368654,M,5
46,B,17,3,2,th7:,G,3,G,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,18,3,2,phi:,E,1,E,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,19,4,1,phom,C,2,C,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,20,4,1,khun,C,2,G,0,0,TD,10.58333333,127,122.1368654,M,5
46,B,21,4,1,khaw,B,3,B,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,22,4,2,khun,C,2,C,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,23,4,2,khaw,B,3,B,1,0,TD,10.58333333,127,122.1368654,M,5
46,B,24,4,2,phom,C,2,C,1,0,TD,10.58333333,127,122.1368654,M,5
47,C,1,1,1,th7:,G,3,G,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,2,1,1,phi:,E,1,E,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,3,1,1,kha:,E,1,E,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,4,1,2,phi:,E,1,E,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,5,1,2,kha:,E,1,E,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,6,1,2,th7:,G,3,G,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,7,2,1,th7:,G,3,G,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,8,2,1,phi:,E,1,E,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,9,2,1,nu:,C,2,C,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,10,2,2,phi:,E,1,E,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,11,2,2,nu:,C,2,C,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,12,2,2,th7:,G,3,G,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,13,3,1,khaw,B,3,B,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,14,3,1,nu:,C,2,C,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,15,3,1,khun,C,2,C,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,16,3,2,nu:,C,2,C,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,17,3,2,khun,C,2,C,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,18,3,2,khaw,B,3,B,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,19,4,1,khaw,B,3,B,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,20,4,1,khun,C,2,C,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,21,4,1,kha:,E,1,E,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,22,4,2,khun,C,2,C,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,23,4,2,kha:,E,1,E,1,0,TD,10.08333333,121,97.73546177,F,5
47,C,24,4,2,khaw,B,3,B,1,0,TD,10.08333333,121,97.73546177,F,5
48,A,1,1,1,kha:,E,1,E,1,1,TD,10,120,97.73546177,F,5
48,A,2,1,1,khaw,B,3,B,1,0,TD,10,120,97.73546177,F,5
48,A,3,1,1,khun,C,2,C,1,0,TD,10,120,97.73546177,F,5
48,A,4,1,2,khaw,B,3,B,1,0,TD,10,120,97.73546177,F,5
48,A,5,1,2,khun,C,2,C,1,0,TD,10,120,97.73546177,F,5
48,A,6,1,2,kha:,E,1,E,1,0,TD,10,120,97.73546177,F,5
48,A,7,2,1,khun,C,2,B,0,0,TD,10,120,97.73546177,F,5
48,A,8,2,1,khaw,B,3,G,0,0,TD,10,120,97.73546177,F,5
48,A,9,2,1,nu:,C,2,C,1,0,TD,10,120,97.73546177,F,5
48,A,10,2,2,khaw,B,3,B,1,0,TD,10,120,97.73546177,F,5
48,A,11,2,2,nu:,C,2,C,1,0,TD,10,120,97.73546177,F,5
48,A,12,2,2,khun,C,2,G,0,0,TD,10,120,97.73546177,F,5
48,A,13,3,1,nu:,C,2,C,1,0,TD,10,120,97.73546177,F,5
48,A,14,3,1,th7:,G,3,G,1,0,TD,10,120,97.73546177,F,5
48,A,15,3,1,phi:,E,1,E,1,0,TD,10,120,97.73546177,F,5
48,A,16,3,2,th7:,G,3,G,1,0,TD,10,120,97.73546177,F,5
48,A,17,3,2,phi:,E,1,E,1,0,TD,10,120,97.73546177,F,5
48,A,18,3,2,nu:,C,2,C,1,0,TD,10,120,97.73546177,F,5
48,A,19,4,1,kha:,E,1,E,1,0,TD,10,120,97.73546177,F,5
48,A,20,4,1,th7:,G,3,G,1,0,TD,10,120,97.73546177,F,5
48,A,21,4,1,phi:,E,1,E,1,0,TD,10,120,97.73546177,F,5
48,A,22,4,2,th7:,G,3,G,1,0,TD,10,120,97.73546177,F,5
48,A,23,4,2,phi:,E,1,E,1,0,TD,10,120,97.73546177,F,5
48,A,24,4,2,kha:,E,1,E,1,0,TD,10,120,97.73546177,F,5
49,C,1,1,1,th7:,G,3,C,0,0,TD,10,120,155.7852473,M,5
49,C,2,1,1,phi:,E,1,E,1,0,TD,10,120,155.7852473,M,5
49,C,3,1,1,kha:,E,1,C,0,1,TD,10,120,155.7852473,M,5
49,C,4,1,2,phi:,E,1,E,1,0,TD,10,120,155.7852473,M,5
49,C,5,1,2,kha:,E,1,C,0,0,TD,10,120,155.7852473,M,5
49,C,6,1,2,th7:,G,3,G,1,0,TD,10,120,155.7852473,M,5
49,C,7,2,1,th7:,G,3,G,1,0,TD,10,120,155.7852473,M,5
49,C,8,2,1,phi:,E,1,E,1,0,TD,10,120,155.7852473,M,5
49,C,9,2,1,phom,C,2,C,1,0,TD,10,120,155.7852473,M,5
49,C,10,2,2,phi:,E,1,E,1,0,TD,10,120,155.7852473,M,5
49,C,11,2,2,phom,C,2,C,1,0,TD,10,120,155.7852473,M,5
49,C,12,2,2,th7:,G,3,G,1,0,TD,10,120,155.7852473,M,5
49,C,13,3,1,khaw,B,3,B,1,0,TD,10,120,155.7852473,M,5
49,C,14,3,1,phom,C,2,C,1,0,TD,10,120,155.7852473,M,5
49,C,15,3,1,khun,C,2,C,1,0,TD,10,120,155.7852473,M,5
49,C,16,3,2,phom,C,2,C,1,0,TD,10,120,155.7852473,M,5
49,C,17,3,2,khun,C,2,C,1,0,TD,10,120,155.7852473,M,5
49,C,18,3,2,khaw,B,3,B,1,0,TD,10,120,155.7852473,M,5
49,C,19,4,1,khaw,B,3,B,1,0,TD,10,120,155.7852473,M,5
49,C,20,4,1,khun,C,2,C,1,0,TD,10,120,155.7852473,M,5
49,C,21,4,1,kha:,E,1,C,0,0,TD,10,120,155.7852473,M,5
49,C,22,4,2,khun,C,2,C,1,0,TD,10,120,155.7852473,M,5
49,C,23,4,2,kha:,E,1,C,0,0,TD,10,120,155.7852473,M,5
49,C,24,4,2,khaw,B,3,B,1,0,TD,10,120,155.7852473,M,5
50,A,1,1,1,kha:,E,1,E,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,2,1,1,khaw,B,3,B,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,3,1,1,khun,C,2,C,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,4,1,2,khaw,B,3,B,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,5,1,2,khun,C,2,C,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,6,1,2,kha:,E,1,E,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,7,2,1,khun,C,2,C,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,8,2,1,khaw,B,3,B,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,9,2,1,phom,C,2,C,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,10,2,2,khaw,B,3,B,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,11,2,2,phom,C,2,C,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,12,2,2,khun,C,2,C,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,13,3,1,phom,C,2,C,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,14,3,1,th7:,G,3,G,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,15,3,1,phi:,E,1,E,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,16,3,2,th7:,G,3,G,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,17,3,2,phi:,E,1,E,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,18,3,2,phom,C,2,C,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,19,4,1,kha:,E,1,E,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,20,4,1,th7:,G,3,G,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,21,4,1,phi:,E,1,E,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,22,4,2,th7:,G,3,G,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,23,4,2,phi:,E,1,E,1,0,TD,10.41666667,125,134.8952181,M,5
50,A,24,4,2,kha:,E,1,E,1,0,TD,10.41666667,125,134.8952181,M,5
51,C,1,1,1,th7:,G,3,G,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,2,1,1,phi:,E,1,E,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,3,1,1,kha:,E,1,C,0,0,TD,11.41666667,137,102.6456125,M,6
51,C,4,1,2,phi:,E,1,E,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,5,1,2,kha:,E,1,C,0,0,TD,11.41666667,137,102.6456125,M,6
51,C,6,1,2,th7:,G,3,G,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,7,2,1,th7:,G,3,G,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,8,2,1,phi:,E,1,E,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,9,2,1,phom,C,2,C,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,10,2,2,phi:,E,1,E,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,11,2,2,phom,C,2,C,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,12,2,2,th7:,G,3,G,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,13,3,1,khaw,B,3,B,1,1,TD,11.41666667,137,102.6456125,M,6
51,C,14,3,1,phom,C,2,C,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,15,3,1,khun,C,2,G,0,0,TD,11.41666667,137,102.6456125,M,6
51,C,16,3,2,phom,C,2,C,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,17,3,2,khun,C,2,G,0,0,TD,11.41666667,137,102.6456125,M,6
51,C,18,3,2,khaw,B,3,B,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,19,4,1,khaw,B,3,G,0,0,TD,11.41666667,137,102.6456125,M,6
51,C,20,4,1,khun,C,2,B,0,0,TD,11.41666667,137,102.6456125,M,6
51,C,21,4,1,kha:,E,1,E,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,22,4,2,khun,C,2,C,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,23,4,2,kha:,E,1,E,1,0,TD,11.41666667,137,102.6456125,M,6
51,C,24,4,2,khaw,B,3,G,0,0,TD,11.41666667,137,102.6456125,M,6
52,A,1,1,1,kha:,E,1,C,0,1,TD,11.08333333,133,111.0827027,M,6
52,A,2,1,1,khaw,B,3,G,0,0,TD,11.08333333,133,111.0827027,M,6
52,A,3,1,1,khun,C,2,C,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,4,1,2,khaw,B,3,B,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,5,1,2,khun,C,2,C,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,6,1,2,kha:,E,1,E,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,7,2,1,khun,C,2,C,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,8,2,1,khaw,B,3,G,0,0,TD,11.08333333,133,111.0827027,M,6
52,A,9,2,1,phom,C,2,C,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,10,2,2,khaw,B,3,G,0,0,TD,11.08333333,133,111.0827027,M,6
52,A,11,2,2,phom,C,2,C,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,12,2,2,khun,C,2,C,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,13,3,1,phom,C,2,C,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,14,3,1,th7:,G,3,G,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,15,3,1,phi:,E,1,E,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,16,3,2,th7:,G,3,G,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,17,3,2,phi:,E,1,E,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,18,3,2,phom,C,2,C,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,19,4,1,kha:,E,1,E,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,20,4,1,th7:,G,3,G,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,21,4,1,phi:,E,1,E,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,22,4,2,th7:,G,3,G,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,23,4,2,phi:,E,1,E,1,0,TD,11.08333333,133,111.0827027,M,6
52,A,24,4,2,kha:,E,1,E,1,0,TD,11.08333333,133,111.0827027,M,6
53,B,1,1,1,phi:,E,1,E,1,0,TD,11.75,141,101.8849202,M,6
53,B,2,1,1,phom,C,2,C,1,0,TD,11.75,141,101.8849202,M,6
53,B,3,1,1,th7:,G,3,G,1,0,TD,11.75,141,101.8849202,M,6
53,B,4,1,2,phom,C,2,C,1,0,TD,11.75,141,101.8849202,M,6
53,B,5,1,2,th7:,G,3,G,1,0,TD,11.75,141,101.8849202,M,6
53,B,6,1,2,phi:,E,1,E,1,0,TD,11.75,141,101.8849202,M,6
53,B,7,2,1,khun,C,2,B,0,0,TD,11.75,141,101.8849202,M,6
53,B,8,2,1,kha:,E,1,C,0,0,TD,11.75,141,101.8849202,M,6
53,B,9,2,1,khaw,B,3,B,1,0,TD,11.75,141,101.8849202,M,6
53,B,10,2,2,kha:,E,1,C,0,0,TD,11.75,141,101.8849202,M,6
53,B,11,2,2,khaw,B,3,G,0,0,TD,11.75,141,101.8849202,M,6
53,B,12,2,2,khun,C,2,E,0,0,TD,11.75,141,101.8849202,M,6
53,B,13,3,1,phi:,E,1,E,1,0,TD,11.75,141,101.8849202,M,6
53,B,14,3,1,kha:,E,1,C,0,0,TD,11.75,141,101.8849202,M,6
53,B,15,3,1,th7:,G,3,G,1,0,TD,11.75,141,101.8849202,M,6
53,B,16,3,2,kha:,E,1,C,0,0,TD,11.75,141,101.8849202,M,6
53,B,17,3,2,th7:,G,3,G,1,0,TD,11.75,141,101.8849202,M,6
53,B,18,3,2,phi:,E,1,E,1,0,TD,11.75,141,101.8849202,M,6
53,B,19,4,1,phom,C,2,C,1,0,TD,11.75,141,101.8849202,M,6
53,B,20,4,1,khun,C,2,G,0,0,TD,11.75,141,101.8849202,M,6
53,B,21,4,1,khaw,B,3,B,1,0,TD,11.75,141,101.8849202,M,6
53,B,22,4,2,khun,C,2,G,0,0,TD,11.75,141,101.8849202,M,6
53,B,23,4,2,khaw,B,3,B,1,0,TD,11.75,141,101.8849202,M,6
53,B,24,4,2,phom,C,2,C,1,0,TD,11.75,141,101.8849202,M,6
54,C,1,1,1,th7:,G,3,C,0,0,TD,10.91666667,131,123.3216039,M,6
54,C,2,1,1,phi:,E,1,E,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,3,1,1,kha:,E,1,C,0,0,TD,10.91666667,131,123.3216039,M,6
54,C,4,1,2,phi:,E,1,E,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,5,1,2,kha:,E,1,C,0,0,TD,10.91666667,131,123.3216039,M,6
54,C,6,1,2,th7:,G,3,G,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,7,2,1,th7:,G,3,G,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,8,2,1,phi:,E,1,E,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,9,2,1,phom,C,2,C,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,10,2,2,phi:,E,1,E,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,11,2,2,phom,C,2,C,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,12,2,2,th7:,G,3,G,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,13,3,1,khaw,B,3,B,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,14,3,1,phom,C,2,C,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,15,3,1,khun,C,2,C,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,16,3,2,phom,C,2,C,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,17,3,2,khun,C,2,C,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,18,3,2,khaw,B,3,B,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,19,4,1,khaw,B,3,B,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,20,4,1,khun,C,2,C,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,21,4,1,kha:,E,1,C,0,0,TD,10.91666667,131,123.3216039,M,6
54,C,22,4,2,khun,C,2,C,1,0,TD,10.91666667,131,123.3216039,M,6
54,C,23,4,2,kha:,E,1,C,0,0,TD,10.91666667,131,123.3216039,M,6
54,C,24,4,2,khaw,B,3,B,1,0,TD,10.91666667,131,123.3216039,M,6
55,A,1,1,1,kha:,E,1,E,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,2,1,1,khaw,B,3,B,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,3,1,1,khun,C,2,C,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,4,1,2,khaw,B,3,B,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,5,1,2,khun,C,2,C,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,6,1,2,kha:,E,1,E,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,7,2,1,khun,C,2,C,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,8,2,1,khaw,B,3,G,0,0,TD,11.16666667,134,134.8952181,M,6
55,A,9,2,1,phom,C,2,E,0,0,TD,11.16666667,134,134.8952181,M,6
55,A,10,2,2,khaw,B,3,B,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,11,2,2,phom,C,2,E,0,0,TD,11.16666667,134,134.8952181,M,6
55,A,12,2,2,khun,C,2,C,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,13,3,1,phom,C,2,E,0,0,TD,11.16666667,134,134.8952181,M,6
55,A,14,3,1,th7:,G,3,G,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,15,3,1,phi:,E,1,E,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,16,3,2,th7:,G,3,G,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,17,3,2,phi:,E,1,E,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,18,3,2,phom,C,2,E,0,0,TD,11.16666667,134,134.8952181,M,6
55,A,19,4,1,kha:,E,1,E,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,20,4,1,th7:,G,3,G,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,21,4,1,phi:,E,1,E,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,22,4,2,th7:,G,3,G,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,23,4,2,phi:,E,1,E,1,0,TD,11.16666667,134,134.8952181,M,6
55,A,24,4,2,kha:,E,1,E,1,0,TD,11.16666667,134,134.8952181,M,6
